id,ds,bmi-gt
291424.jpg,A,24.40755720441325
291495.jpg,A,26.625490897502107
291499.jpg,A,24.21038499410285
291524.jpg,A,21.82648441177629
291569.jpg,A,22.80718793994637
291585.jpg,A,23.028230141027237
291598.jpg,A,28.88910472393207
291640.jpg,A,21.926874856766442
291641.jpg,A,38.27361028464184
291695.jpg,A,21.4826816181006
291697.jpg,A,26.386548329095397
291724.jpg,A,20.3434485019892
291748.jpg,A,25.059285550590214
291750.jpg,A,25.059285550590214
291789.jpg,A,20.982333661555806
291795.jpg,A,20.800875154696648
291827.jpg,A,21.338949766910986
291845.jpg,A,33.00122519441057
291870.jpg,A,25.82704580432131
291876.jpg,A,23.913931300297516
291887.jpg,A,23.49308020367832
291890.jpg,A,31.32410693823777
291893.jpg,A,37.43194524366014
291908.jpg,A,31.380808480751448
291919.jpg,A,24.327667135942804
291920.jpg,A,26.28573519863831
291930.jpg,A,25.104353841396126
291948.jpg,A,26.54446374333024
291957.jpg,A,21.30009615840937
291986.jpg,A,25.059285550590214
291998.jpg,A,30.81386034603711
291999.jpg,A,22.150900448290702
292024.jpg,A,27.12459800265227
292034.jpg,A,35.62184024427878
292050.jpg,A,23.49308020367832
292063.jpg,A,26.625490897502107
292120.jpg,A,30.81386034603711
292170.jpg,A,29.29456584286445
292184.jpg,A,24.41213820238705
292209.jpg,A,24.21038499410285
292240.jpg,A,25.340202960494317
292257.jpg,A,34.372290588960965
292292.jpg,A,25.38862373048252
292312.jpg,A,25.38862373048252
292315.jpg,A,31.011260627606983
292321.jpg,A,25.09025315245335
292405.jpg,A,41.17978969911231
292416.jpg,A,27.26188168233916
292428.jpg,A,30.131553438374862
292441.jpg,A,44.93687967130412
292455.jpg,A,25.49501766725934
292459.jpg,A,19.13114504023801
292480.jpg,A,33.51252108256683
292497.jpg,A,28.128865125933856
292503.jpg,A,26.625120198011718
292597.jpg,A,25.08790673394101
292615.jpg,A,22.4982265673199
292631.jpg,A,20.1588511787632
292646.jpg,A,37.12259032429104
292661.jpg,A,23.08822978795848
292690.jpg,A,25.768368102519656
292699.jpg,A,24.21038499410285
292700.jpg,A,28.88910472393207
292716.jpg,A,28.24544915978666
292735.jpg,A,30.68345718117919
292737.jpg,A,27.368625527935638
292756.jpg,A,20.80512023125884
292764.jpg,A,20.526469145951733
292765.jpg,A,31.380808480751448
292774.jpg,A,27.368625527935638
292834.jpg,A,26.49934938374567
292839.jpg,A,27.78996920667473
292865.jpg,A,27.894051982890172
292870.jpg,A,21.412537100014347
292885.jpg,A,20.175320828419046
292908.jpg,A,22.957374048285608
292984.jpg,A,23.73402325232073
293019.jpg,A,23.028230141027237
293027.jpg,A,23.179839134295953
293067.jpg,A,24.34451455085689
293074.jpg,A,28.128865125933856
293091.jpg,A,25.104646784601155
293099.jpg,A,22.31524158631214
293120.jpg,A,27.064529688736357
293126.jpg,A,28.321894711363093
293134.jpg,A,22.80718793994637
293136.jpg,A,23.40337216096609
293154.jpg,A,20.07220252196268
293160.jpg,A,26.625490897502107
293162.jpg,A,28.72965685966872
293169.jpg,A,29.052461992923426
293173.jpg,A,17.720720358632562
293178.jpg,A,33.00122519441057
293192.jpg,A,30.40958391992849
293221.jpg,A,40.89282252350874
293225.jpg,A,32.89031228514966
293228.jpg,A,26.625120198011718
293236.jpg,A,19.968840148508786
293243.jpg,A,24.39220992630346
293254.jpg,A,30.40958391992849
293267.jpg,A,19.36830799528228
293270.jpg,A,19.13680514232092
293272.jpg,A,23.62762714484342
293274.jpg,A,27.894051982890172
293282.jpg,A,31.193287703050114
293301.jpg,A,28.97479891786994
293326.jpg,A,22.150900448290702
293341.jpg,A,22.31422007561941
293353.jpg,A,25.842388224046164
293364.jpg,A,24.21038499410285
293380.jpg,A,27.4384363266499
293383.jpg,A,25.678216955030926
293385.jpg,A,24.965176524686704
293392.jpg,A,20.3434485019892
293412.jpg,A,25.82704580432131
293428.jpg,A,25.793085191823845
293439.jpg,A,23.70994418545665
293448.jpg,A,24.327667135942804
293449.jpg,A,36.26226757775723
293458.jpg,A,25.824410660376376
293461.jpg,A,30.541004264781836
293501.jpg,A,28.191696244414
293520.jpg,A,25.678216955030926
293528.jpg,A,20.98715164861931
293535.jpg,A,22.957374048285608
293539.jpg,A,26.778966005942568
293541.jpg,A,23.62762714484342
293574.jpg,A,21.52253817026776
293589.jpg,A,25.059285550590214
293599.jpg,A,33.00122519441057
293607.jpg,A,28.747733947130985
293613.jpg,A,25.842717189672484
293615.jpg,A,24.36599049311977
293619.jpg,A,29.95326022276318
293624.jpg,A,24.21038499410285
293625.jpg,A,23.29698017326025
293719.jpg,A,24.276182877134275
293727.jpg,A,24.21038499410285
293735.jpg,A,22.150900448290702
293754.jpg,A,22.709977530222396
293764.jpg,A,22.377793352188124
293796.jpg,A,21.617890286739893
293818.jpg,A,30.272897279330625
293872.jpg,A,30.515172752983805
293900.jpg,A,29.13141945256113
293908.jpg,A,21.52253817026776
293912.jpg,A,21.9100630957712
293928.jpg,A,20.67417375173799
293985.jpg,A,25.82704580432131
293988.jpg,A,22.596359327829326
293990.jpg,A,18.88126314090873
294009.jpg,A,21.926874856766442
294020.jpg,A,20.67417375173799
294028.jpg,A,21.926874856766442
294031.jpg,A,21.82648441177629
294037.jpg,A,25.09025315245335
294045.jpg,A,21.765161302606877
294055.jpg,A,28.796170582777915
294114.jpg,A,27.368625527935638
294125.jpg,A,25.94146834408786
294150.jpg,A,18.47058383036678
294162.jpg,A,23.70994418545665
294177.jpg,A,22.709977530222396
294210.jpg,A,20.614694482015725
294211.jpg,A,29.19320056313136
294240.jpg,A,22.464945167072386
294243.jpg,A,21.455980841941734
294245.jpg,A,30.18227995931489
294257.jpg,A,23.567427537944575
294315.jpg,A,27.910134564846288
294332.jpg,A,37.106450067628295
294363.jpg,A,29.64934432193029
294364.jpg,A,25.06722091264063
294368.jpg,A,25.824410660376376
294388.jpg,A,27.12459800265227
294390.jpg,A,24.248726338501676
294407.jpg,A,43.563437548305046
294420.jpg,A,21.82648441177629
294433.jpg,A,26.11401297992489
294438.jpg,A,24.276182877134275
294441.jpg,A,19.766229547953518
294442.jpg,A,28.88799407440979
294453.jpg,A,35.508564658017505
294479.jpg,A,21.52253817026776
294516.jpg,A,21.412537100014347
294540.jpg,A,28.353152573812103
294560.jpg,A,26.446483052585965
294563.jpg,A,22.957374048285608
294581.jpg,A,29.95326022276318
294584.jpg,A,31.39999251162353
294587.jpg,A,24.961050185635987
294588.jpg,A,32.4879873241597
294596.jpg,A,36.49150070391419
294602.jpg,A,24.41213820238705
294607.jpg,A,23.387824811690965
294612.jpg,A,20.360669509854556
294618.jpg,A,30.344530578459715
294622.jpg,A,22.80718793994637
294637.jpg,A,27.894051982890172
294642.jpg,A,19.789911246821553
294656.jpg,A,32.983185411369256
294668.jpg,A,27.435077272193546
294680.jpg,A,25.06722091264063
294721.jpg,A,33.00122519441057
294722.jpg,A,38.01197989991061
294731.jpg,A,21.52253817026776
294734.jpg,A,28.696717560357012
294748.jpg,A,27.368625527935638
294754.jpg,A,22.150900448290702
294759.jpg,A,29.8370578029175
294770.jpg,A,20.982333661555806
294776.jpg,A,25.84814633193922
294794.jpg,A,24.74604448120784
294796.jpg,A,23.08822978795848
294802.jpg,A,23.752350683403613
294803.jpg,A,29.8370578029175
294804.jpg,A,31.566389316392712
294806.jpg,A,25.08790673394101
294807.jpg,A,39.15513367279722
294808.jpg,A,34.32956934710678
294809.jpg,A,32.280513325470466
294831.jpg,A,27.97929962134809
294833.jpg,A,31.66385799491448
294836.jpg,A,22.709977530222396
294882.jpg,A,31.455815769912892
294907.jpg,A,34.302512827824025
294916.jpg,A,24.961050185635987
294961.jpg,A,23.674791987294537
294966.jpg,A,20.01391826179169
294968.jpg,A,17.720720358632562
294969.jpg,A,18.98721860185659
294970.jpg,A,38.394894110370544
294975.jpg,A,22.80718793994637
294985.jpg,A,21.82648441177629
295004.jpg,A,21.768902371503707
295006.jpg,A,25.361499132479874
295023.jpg,A,21.455980841941734
295026.jpg,A,19.197447055185272
295033.jpg,A,26.49934938374567
295057.jpg,A,33.90574750331534
295060.jpg,A,26.625120198011718
295062.jpg,A,32.28380725540164
295064.jpg,A,23.70994418545665
295068.jpg,A,29.645369380534113
295075.jpg,A,28.24603865053401
295076.jpg,A,27.046212037322782
295085.jpg,A,28.191696244414
295106.jpg,A,41.96466732311161
295107.jpg,A,24.888937776652426
295118.jpg,A,22.79775916954753
295126.jpg,A,25.059285550590214
295132.jpg,A,31.47391935712599
295140.jpg,A,24.21038499410285
295144.jpg,A,39.74902407561849
295153.jpg,A,30.131553438374862
295160.jpg,A,25.09025315245335
295162.jpg,A,24.407295485028897
295164.jpg,A,24.327667135942804
295185.jpg,A,22.31422007561941
295216.jpg,A,21.25682782248668
295221.jpg,A,22.80718793994637
295231.jpg,A,21.15718644206877
295244.jpg,A,29.213417461028264
295245.jpg,A,27.26188168233916
295248.jpg,A,30.666487659196946
295251.jpg,A,21.52253817026776
295268.jpg,A,29.534533931054266
295296.jpg,A,25.82704580432131
295298.jpg,A,21.455980841941734
295304.jpg,A,28.128865125933856
295339.jpg,A,32.549517603182714
295348.jpg,A,28.349579847933327
295357.jpg,A,33.96471402071241
295368.jpg,A,23.29698017326025
295374.jpg,A,26.54446374333024
295394.jpg,A,25.82704580432131
295403.jpg,A,20.3434485019892
295407.jpg,A,24.327667135942804
295416.jpg,A,29.288754582034677
295431.jpg,A,23.70994418545665
295443.jpg,A,22.31524158631214
295449.jpg,A,23.70994418545665
295455.jpg,A,24.236814026845607
295478.jpg,A,19.525836388023126
295490.jpg,A,28.83683825156969
295495.jpg,A,26.917760163489017
295500.jpg,A,34.436061072428416
295513.jpg,A,35.30754831316752
295517.jpg,A,29.859474826060186
295518.jpg,A,25.82704580432131
295521.jpg,A,29.75790159132589
295530.jpg,A,27.118398094537376
295537.jpg,A,32.549517603182714
295540.jpg,A,24.36599049311977
295544.jpg,A,17.720720358632562
295551.jpg,A,28.191696244414
295553.jpg,A,23.84941444537109
295554.jpg,A,26.625120198011718
295555.jpg,A,30.40958391992849
295556.jpg,A,24.21038499410285
295561.jpg,A,24.7996324595678
295584.jpg,A,23.736791068443452
295600.jpg,A,14.526230996461713
295605.jpg,A,28.057807234501553
295610.jpg,A,25.72688462086802
295619.jpg,A,23.70994418545665
295621.jpg,A,21.632910160884517
295622.jpg,A,25.38862373048252
295626.jpg,A,22.503092100747086
295637.jpg,A,25.82704580432131
295638.jpg,A,20.623374353376576
295678.jpg,A,19.525836388023126
295679.jpg,A,23.01259288588439
295680.jpg,A,32.549517603182714
295700.jpg,A,24.7996324595678
295712.jpg,A,17.277702349666747
295741.jpg,A,21.52253817026776
295742.jpg,A,23.777066969234408
295755.jpg,A,24.961050185635987
295775.jpg,A,27.368625527935638
295778.jpg,A,28.057807234501553
295789.jpg,A,24.394306107279377
295800.jpg,A,20.3434485019892
295802.jpg,A,19.968840148508786
295811.jpg,A,30.131553438374862
295812.jpg,A,32.0781597803237
295825.jpg,A,32.44936524132678
295830.jpg,A,32.61309087975144
295858.jpg,A,25.842388224046164
295860.jpg,A,19.36830799528228
295866.jpg,A,27.894051982890172
295868.jpg,A,30.131553438374862
295871.jpg,A,19.968840148508786
295879.jpg,A,24.276182877134275
295892.jpg,A,32.280513325470466
295902.jpg,A,24.21038499410285
295903.jpg,A,25.104646784601155
295905.jpg,A,29.052461992923426
295926.jpg,A,29.534533931054266
295933.jpg,A,18.794464162942663
295937.jpg,A,32.89031228514966
295939.jpg,A,29.052461992923426
295948.jpg,A,38.372030999341284
295951.jpg,A,23.111283779145648
295961.jpg,A,30.02087739268753
295962.jpg,A,29.121225216575308
295963.jpg,A,24.030698542974747
295982.jpg,A,25.74717701033009
295993.jpg,A,22.31422007561941
295995.jpg,A,34.456517632061555
295998.jpg,A,30.40958391992849
296003.jpg,A,20.67417375173799
296004.jpg,A,28.88910472393207
296005.jpg,A,35.508564658017505
296027.jpg,A,21.28670874394995
296031.jpg,A,20.80512023125884
296036.jpg,A,19.370284353240983
296038.jpg,A,35.23962030551749
296043.jpg,A,27.802712952718572
296049.jpg,A,22.31524158631214
f_001.jpg,B,25.39021852
f_002.jpg,B,27.44059917
f_003.jpg,B,17.67453604
f_004.jpg,B,23.71184463
f_005.jpg,B,17.43285124
f_006.jpg,B,18.71094925
f_007.jpg,B,18.68512111
f_008.jpg,B,20.93663912
f_009.jpg,B,18.81214727
f_010.jpg,B,20.42941836
f_011.jpg,B,22.14532872
f_012.jpg,B,22.94213045
f_013.jpg,B,23.51020408
f_014.jpg,B,19.37919743
f_015.jpg,B,20.82999519
f_016.jpg,B,24.22145329
f_017.jpg,B,19.77769867
f_018.jpg,B,18.90690102
f_019.jpg,B,19.83471074
f_020.jpg,B,19.47340663
f_021.jpg,B,18.71094925
f_022.jpg,B,21.20844875
f_023.jpg,B,22.49134948
f_024.jpg,B,18.71094925
f_025.jpg,B,18.82711104
f_026.jpg,B,19.37716263
f_027.jpg,B,21.4532872
f_028.jpg,B,18.75
f_029.jpg,B,20.81165453
f_030.jpg,B,18.49649888
f_031.jpg,B,20.93663912
f_032.jpg,B,18.33910035
f_033.jpg,B,21.8299522
f_034.jpg,B,22.22906193
f_035.jpg,B,24.43518667
f_036.jpg,B,19.88385305
f_037.jpg,B,24.24242424
f_038.jpg,B,18.75
f_039.jpg,B,18.37682515
f_040.jpg,B,18.21493625
f_041.jpg,B,17.30612245
f_042.jpg,B,21.61281179
f_043.jpg,B,20.71569381
f_044.jpg,B,18.507766
f_045.jpg,B,19.15708812
f_046.jpg,B,17.95918367
f_047.jpg,B,17.37445287
f_048.jpg,B,18.77834467
f_049.jpg,B,19.71332153
f_050.jpg,B,17.04032878
f_051.jpg,B,18.68512111
f_052.jpg,B,21.09619051
f_053.jpg,B,22.265625
f_054.jpg,B,23.71184463
f_055.jpg,B,27.88761707
f_056.jpg,B,18.10180706
f_057.jpg,B,19.72103697
f_058.jpg,B,23.72528616
f_059.jpg,B,20.703125
f_060.jpg,B,25.224089000000006
f_061.jpg,B,18.28571429
f_062.jpg,B,19.48738275
f_063.jpg,B,21.4532872
f_064.jpg,B,18.12523512
f_065.jpg,B,32.46191136
f_066.jpg,B,17.55561939
f_067.jpg,B,18.93877551
f_068.jpg,B,20.19557823
f_069.jpg,B,19.8791026
f_070.jpg,B,21.8299522
f_071.jpg,B,19.921875
f_072.jpg,B,20.32443826
f_073.jpg,B,18.16620425
f_074.jpg,B,20.89795918
f_075.jpg,B,20.28479857
f_076.jpg,B,20.2020202
f_077.jpg,B,24.96494648
f_078.jpg,B,21.90758246
f_079.jpg,B,18.55677322
f_080.jpg,B,17.67453604
f_081.jpg,B,21.4532872
f_082.jpg,B,20.89795918
f_083.jpg,B,19.59645812
f_084.jpg,B,18.51851852
f_085.jpg,B,19.37919743
f_086.jpg,B,20.93663912
f_087.jpg,B,17.35891933
f_088.jpg,B,19.84126984
f_089.jpg,B,21.10726644
f_090.jpg,B,25.96454217
f_091.jpg,B,19.57168128
f_092.jpg,B,18.46722068
f_093.jpg,B,18.04270106
f_094.jpg,B,22.37567995
f_095.jpg,B,20.56932966
f_096.jpg,B,19.48696145
f_097.jpg,B,18.42403628
f_098.jpg,B,19.72318339
f_099.jpg,B,17.63265306
f_100.jpg,B,21.04804761
f_101.jpg,B,22.93975069
f_102.jpg,B,22.40587695
f_103.jpg,B,19.75308642
f_104.jpg,B,18.81892431
f_105.jpg,B,20.3125
f_106.jpg,B,18.85813149
f_107.jpg,B,20.2020202
f_108.jpg,B,18.62138619
f_109.jpg,B,20.54988662
f_110.jpg,B,21.50188649
f_111.jpg,B,19.26530612
f_112.jpg,B,18.41565028
f_113.jpg,B,20.17714852
f_114.jpg,B,19.97918835
f_115.jpg,B,19.72318339
f_116.jpg,B,20.56932966
f_117.jpg,B,17.87481247
f_118.jpg,B,23.53036634
f_119.jpg,B,17.78324955
f_120.jpg,B,21.55102041
f_121.jpg,B,21.8299522
f_122.jpg,B,18.71094925
f_123.jpg,B,20.69049454
f_124.jpg,B,18.42403628
f_125.jpg,B,19.46740129
f_126.jpg,B,18.37682515
f_127.jpg,B,17.35891933
f_128.jpg,B,19.47714681
f_129.jpg,B,22.07107788
f_130.jpg,B,21.50188649
f_131.jpg,B,19.84126984
f_132.jpg,B,19.13265306
f_133.jpg,B,19.48696145
f_134.jpg,B,17.55561939
f_135.jpg,B,20.06920415
f_136.jpg,B,19.03114187
f_137.jpg,B,21.3577956
f_138.jpg,B,19.10009183
f_139.jpg,B,21.45357371
f_140.jpg,B,22.65625
f_141.jpg,B,17.63265306
f_142.jpg,B,21.09375
f_143.jpg,B,17.41907389
f_144.jpg,B,55.09641873
f_145.jpg,B,21.10687755
f_146.jpg,B,19.37716263
f_147.jpg,B,19.37919743
f_148.jpg,B,18.30576947
f_149.jpg,B,19.70796381
f_150.jpg,B,17.78970694
f_151.jpg,B,19.48696145
f_152.jpg,B,17.59259259
f_153.jpg,B,16.65306122
f_154.jpg,B,18.42403628
f_155.jpg,B,19.48696145
f_156.jpg,B,23.0256846
f_157.jpg,B,19.59183673
f_158.jpg,B,20.04744562
f_159.jpg,B,19.95935549
f_160.jpg,B,22.64086462
f_161.jpg,B,22.15102251
f_162.jpg,B,19.04507334
f_163.jpg,B,20.56932966
f_164.jpg,B,18.6122449
f_165.jpg,B,32.07591299
f_166.jpg,B,20.01549587
f_167.jpg,B,19.8791026
f_168.jpg,B,20.06920415
f_169.jpg,B,24.84098009
f_170.jpg,B,22.31327843
f_171.jpg,B,19.48696145
f_172.jpg,B,19.37716263
f_173.jpg,B,20.70081674
f_174.jpg,B,21.46193662
f_175.jpg,B,19.04507334
f_176.jpg,B,22.265625
f_177.jpg,B,19.75308642
f_178.jpg,B,21.07719523
f_179.jpg,B,21.20844875
f_180.jpg,B,19.15708812
f_181.jpg,B,19.83471074
f_182.jpg,B,21.19274242
f_183.jpg,B,20.2020202
f_184.jpg,B,21.75044616
f_185.jpg,B,21.79820239
f_186.jpg,B,23.72528616
f_187.jpg,B,22.50692521
f_188.jpg,B,21.8299522
f_189.jpg,B,18.62138619
f_190.jpg,B,21.61281179
f_191.jpg,B,23.046875
f_192.jpg,B,20.28479857
f_193.jpg,B,20.3125
f_194.jpg,B,17.35891933
f_195.jpg,B,20.19557823
f_196.jpg,B,21.07719523
f_197.jpg,B,19.46740129
f_198.jpg,B,19.70553242
f_199.jpg,B,18.20664543
f_200.jpg,B,20.38156971
f_201.jpg,B,23.046875
f_202.jpg,B,22.85714286
f_203.jpg,B,20.57142857
f_204.jpg,B,21.93634741
f_205.jpg,B,22.7189744
f_206.jpg,B,19.94805977
f_207.jpg,B,19.03114187
f_208.jpg,B,19.60715661
f_209.jpg,B,19.03114187
f_210.jpg,B,21.07719523
f_211.jpg,B,19.57168128
f_212.jpg,B,21.98989237
f_213.jpg,B,18.37682515
f_214.jpg,B,20.56932966
f_215.jpg,B,20.19557823
f_216.jpg,B,21.09619051
f_217.jpg,B,20.56880661
f_218.jpg,B,22.20408163
f_219.jpg,B,19.83471074
f_220.jpg,B,19.37716263
f_221.jpg,B,20.19946976
f_222.jpg,B,25.0995016
f_223.jpg,B,22.0603538
f_224.jpg,B,21.09375
f_225.jpg,B,18.93877551
f_226.jpg,B,21.09375
f_227.jpg,B,21.09375
f_228.jpg,B,18.42403628
f_229.jpg,B,20.19557823
f_230.jpg,B,20.19557823
f_231.jpg,B,20.2020202
f_232.jpg,B,16.12720688
f_233.jpg,B,21.64412071
f_234.jpg,B,21.09375
f_235.jpg,B,22.37567995
f_236.jpg,B,21.09619051
f_237.jpg,B,18.68512111
f_238.jpg,B,19.10009183
f_239.jpg,B,21.8299522
f_240.jpg,B,19.48696145
f_241.jpg,B,17.95918367
f_242.jpg,B,19.03114187
f_243.jpg,B,20.19946976
f_244.jpg,B,20.51508648
f_245.jpg,B,22.05805119
f_246.jpg,B,18.71094925
f_247.jpg,B,19.15708812
f_248.jpg,B,18.51851852
f_249.jpg,B,21.484375
f_250.jpg,B,20.19946976
f_251.jpg,B,18.46722068
f_252.jpg,B,24.87771968
f_253.jpg,B,17.95918367
f_254.jpg,B,18.6122449
f_255.jpg,B,19.71332153
f_256.jpg,B,18.68512111
f_257.jpg,B,18.73048907
f_258.jpg,B,17.99015276
f_259.jpg,B,25.46198063
f_260.jpg,B,22.83287935
f_261.jpg,B,20.19557823
f_262.jpg,B,19.53125
f_263.jpg,B,19.37919743
f_264.jpg,B,19.94321255
f_265.jpg,B,16.85340657
f_266.jpg,B,21.07719523
f_267.jpg,B,17.30612245
f_268.jpg,B,19.57168128
f_269.jpg,B,19.94805977
f_270.jpg,B,20.89795918
f_271.jpg,B,21.90758246
f_272.jpg,B,22.98190175
f_273.jpg,B,17.96875
f_274.jpg,B,21.4532872
f_275.jpg,B,23.7332384
f_276.jpg,B,22.85714286
f_277.jpg,B,17.95918367
f_278.jpg,B,19.70796381
f_279.jpg,B,18.68512111
f_280.jpg,B,22.5710475
f_281.jpg,B,22.07409972
f_282.jpg,B,22.32142857
f_283.jpg,B,20.17714852
f_284.jpg,B,19.97918835
f_285.jpg,B,19.83471074
f_286.jpg,B,20.56932966
f_287.jpg,B,19.53125
f_288.jpg,B,19.48696145
f_289.jpg,B,22.31327843
f_290.jpg,B,21.2585034
f_291.jpg,B,19.9099723
f_292.jpg,B,20.56932966
f_293.jpg,B,22.0603538
f_294.jpg,B,21.10726644
f_295.jpg,B,19.48696145
f_296.jpg,B,19.03810742
f_297.jpg,B,19.83471074
f_298.jpg,B,20.32443826
f_299.jpg,B,19.91836735
f_300.jpg,B,21.67125803
f_301.jpg,B,20.77562327
f_302.jpg,B,20.96436059
f_303.jpg,B,20.56932966
f_304.jpg,B,18.9370029
f_305.jpg,B,19.70553242
f_306.jpg,B,25.78125
f_307.jpg,B,20.41522491
f_308.jpg,B,24.44444444
f_309.jpg,B,17.63265306
f_310.jpg,B,20.82999519
f_311.jpg,B,18.73278237
f_312.jpg,B,22.265625
f_313.jpg,B,30.91557669
f_314.jpg,B,19.10009183
f_315.jpg,B,23.0400202
f_316.jpg,B,22.7189744
f_317.jpg,B,21.2585034
f_318.jpg,B,20.71569381
f_319.jpg,B,20.04373178
f_320.jpg,B,21.09375
f_321.jpg,B,20.19946976
f_322.jpg,B,17.99015276
f_323.jpg,B,19.46740129
f_324.jpg,B,22.40587695
f_325.jpg,B,18.62138619
f_326.jpg,B,39.11111111
f_327.jpg,B,21.90758246
f_328.jpg,B,20.3125
f_329.jpg,B,18.73278237
f_330.jpg,B,20.3125
f_331.jpg,B,20.07733492
f_332.jpg,B,19.59183673
f_333.jpg,B,21.22788762
f_334.jpg,B,18.71094925
f_335.jpg,B,19.69266529
f_336.jpg,B,18.9370029
f_337.jpg,B,19.71332153
f_338.jpg,B,16.69307379
f_339.jpg,B,20.68515024
f_340.jpg,B,23.72281065
f_341.jpg,B,21.63331531
f_342.jpg,B,19.04700413
f_343.jpg,B,20.41522491
f_344.jpg,B,21.55102041
f_345.jpg,B,23.14814815
f_346.jpg,B,22.50692521
f_347.jpg,B,21.383942
f_348.jpg,B,19.04507334
f_349.jpg,B,19.57168128
f_350.jpg,B,25.21735858
f_351.jpg,B,21.67125803
f_352.jpg,B,19.8791026
f_353.jpg,B,20.93663912
f_354.jpg,B,38.13542132
f_355.jpg,B,20.3125
f_356.jpg,B,18.517804100000006
f_357.jpg,B,20.54988662
f_358.jpg,B,22.86236854
f_359.jpg,B,23.7654321
f_360.jpg,B,20.17714852
f_361.jpg,B,20.32443826
f_362.jpg,B,19.57168128
f_363.jpg,B,18.06616734
f_364.jpg,B,24.4646016
f_365.jpg,B,20.56932966
f_366.jpg,B,20.19946976
f_367.jpg,B,19.25261962
f_368.jpg,B,17.30612245
f_369.jpg,B,23.33546614
f_370.jpg,B,18.93877551
f_371.jpg,B,20.56932966
f_372.jpg,B,18.51319863
f_373.jpg,B,20.9572742
f_374.jpg,B,25.79591837
f_375.jpg,B,19.48696145
f_376.jpg,B,18.93877551
f_377.jpg,B,21.19274242
f_378.jpg,B,20.8984375
f_379.jpg,B,18.42403628
f_380.jpg,B,20.57142857
f_381.jpg,B,19.46740129
f_382.jpg,B,22.03172568
f_383.jpg,B,21.14631991
f_384.jpg,B,19.03114187
f_385.jpg,B,24.8357635
f_386.jpg,B,17.90123457
f_387.jpg,B,21.22788762
f_388.jpg,B,19.83471074
f_389.jpg,B,21.20310523
f_390.jpg,B,32.85668009
f_391.jpg,B,19.23356075
f_392.jpg,B,19.03114187
f_393.jpg,B,18.49649888
f_394.jpg,B,21.07719523
f_395.jpg,B,18.06972789
f_396.jpg,B,17.78324955
f_397.jpg,B,26.64359862
f_398.jpg,B,19.91836735
f_399.jpg,B,20.76124567
f_400.jpg,B,18.37682515
f_401.jpg,B,19.70553242
f_402.jpg,B,26.70940171
f_403.jpg,B,21.23057202
f_404.jpg,B,21.96712018
f_405.jpg,B,16.85340657
f_406.jpg,B,17.67453604
f_407.jpg,B,22.20633069
f_408.jpg,B,19.23356075
f_409.jpg,B,19.49317739
f_410.jpg,B,18.30576947
f_411.jpg,B,19.25702882
f_412.jpg,B,28.72112107
f_413.jpg,B,18.75
f_414.jpg,B,20.32443826
f_415.jpg,B,19.72318339
f_416.jpg,B,17.37445287
f_417.jpg,B,23.50780533
f_418.jpg,B,21.8299522
f_419.jpg,B,21.56454491
f_420.jpg,B,18.68512111
f_421.jpg,B,17.59259259
f_422.jpg,B,52.21312448
f_423.jpg,B,22.0603538
f_424.jpg,B,19.94805977
f_425.jpg,B,21.63114885
f_426.jpg,B,25.1486054
f_427.jpg,B,20.38156971
f_428.jpg,B,19.95935549
f_429.jpg,B,17.04330261
f_430.jpg,B,21.2585034
f_431.jpg,B,20.3125
f_432.jpg,B,20.76124567
f_433.jpg,B,18.77834467
f_434.jpg,B,19.94805977
f_435.jpg,B,17.63265306
f_436.jpg,B,29.06574394
f_437.jpg,B,19.36247266
f_438.jpg,B,20.3125
f_439.jpg,B,21.07719523
f_440.jpg,B,22.7189744
f_441.jpg,B,19.83471074
f_442.jpg,B,18.46722068
f_443.jpg,B,18.42403628
f_444.jpg,B,37.48055696
f_445.jpg,B,18.25310979
f_446.jpg,B,20.71569381
f_447.jpg,B,19.47340663
f_448.jpg,B,21.875
f_449.jpg,B,20.70081674
f_450.jpg,B,20.2020202
f_451.jpg,B,22.265625
f_452.jpg,B,21.67125803
f_453.jpg,B,21.09375
f_454.jpg,B,20.04744562
f_455.jpg,B,21.77843524
f_456.jpg,B,19.28937927
f_457.jpg,B,22.65625
f_458.jpg,B,20.54988662
f_459.jpg,B,22.83287935
f_460.jpg,B,20.51913409
f_461.jpg,B,20.703125
f_462.jpg,B,39.5421436
f_463.jpg,B,20.44674202
f_464.jpg,B,24.74745426
f_465.jpg,B,19.83471074
f_466.jpg,B,24.30073398
f_467.jpg,B,22.14532872
f_468.jpg,B,18.92915089
f_469.jpg,B,17.99307958
f_470.jpg,B,20.70081674
f_471.jpg,B,19.13265306
f_472.jpg,B,20.66115702
f_473.jpg,B,18.20987654
f_474.jpg,B,26.81359045
f_475.jpg,B,19.72318339
f_476.jpg,B,37.63784862
f_477.jpg,B,18.93877551
f_478.jpg,B,19.46740129
f_479.jpg,B,23.87511478
f_480.jpg,B,18.04270106
f_481.jpg,B,17.78970694
f_482.jpg,B,26.3958034
f_483.jpg,B,19.48696145
f_484.jpg,B,21.30394858
f_485.jpg,B,21.17021756
f_486.jpg,B,20.44913742
f_487.jpg,B,19.71332153
f_488.jpg,B,20.28479857
f_489.jpg,B,19.36247266
f_490.jpg,B,18.68512111
f_491.jpg,B,20.19946976
f_492.jpg,B,19.75308642
f_493.jpg,B,20.81165453
f_494.jpg,B,18.68512111
